Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,IncomePerYear,ExperienceLevel,SatisfactionIndex,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
1.103361511540898,1.04745610812676,-0.8875151110697495,4,2,-0.9295679978612341,4,4,2,2.011974952136683,0.9518692243702269,6,-0.3305890744344257,3,3,3,2.2782336440162587,2,3,-0.6544537372115486,-0.6154915796172451,-0.3687152874355457,-0.5952272282818631,2.0859452284045807,2.389433844723963,-0.6170572244361673,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
-1.6341847718190805,-0.5168573993103168,-0.8875151110697495,1,3,1.6783773645215088,3,1,4,-0.8456504350254842,0.7007225725386765,0,-0.3305890744344257,3,3,1,-1.0644701017820986,2,3,-0.8177339465973219,-0.8915894197262932,-0.058284890797371494,-0.8755809692540959,-0.24280116051482692,-0.7506430213379945,0.9752320440035618,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False
0.9938596602064987,-0.9829286186418073,-0.7641208792270812,1,1,-0.6835354165043717,3,4,3,2.3292055791746127,0.18029948818935854,3,-0.8772324258614291,3,4,1,1.5068404719089457,3,3,0.8150681472604113,1.3171933011460915,0.5625759024789769,1.3672489585237668,0.12842520156106077,1.7225148643214232,-0.08629413495625803,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
-1.3056792178158831,-0.4474425368566906,0.4698214391996017,1,2,-1.2740136117608418,3,1,3,-0.9363788193156355,1.695330773440681,1,-1.1505541015749308,3,3,0,-0.5502079870438897,1,3,-0.0013328996684553085,-0.063295899399149,-0.6791456840737199,0.5261877356070683,-0.6705753226925988,-0.6394898579375713,-0.08629413495625803,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False
0.6653541062033014,0.49213720849775006,-0.02375548817107146,5,4,0.3005949089230785,3,2,3,-0.17506781015495107,0.7468199993997557,3,-0.6039107501479274,3,2,1,-0.16451140099023315,3,3,0.16194730971731802,0.7649976209279952,0.5625759024789769,0.8065414765793012,-0.397952411045625,-0.27824207688619557,0.44446895452365187,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True
-0.9771736638126857,0.8788771564536676,-0.8875151110697495,4,1,0.8910731041795485,1,1,4,-0.6457080237443779,1.4649841800708372,5,-0.6039107501479274,3,4,0,-0.8073390444129942,4,2,-0.6544537372115486,-0.6154915796172451,-0.058284890797371494,-0.5952272282818631,-0.22433077354687478,-0.6950664396377829,0.44446895452365187,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True
1.5413689168784945,0.0756480337759927,-1.0109093429124179,3,3,1.4815512994360187,3,1,4,-0.8031547046788091,1.2533295311294186,1,-1.1505541015749308,3,2,0,-1.3216011591512031,0,2,-0.9810141559830953,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,0.14175229615793694,-0.8062196030382062,0.44446895452365187,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0.6653541062033014,0.6929444891671688,2.197340684996958,3,3,0.841866587908176,3,3,1,0.9172849384063324,-0.39043725108760075,8,-1.1505541015749308,3,3,1,0.8640128284861845,1,3,0.16194730971731802,0.7649976209279952,-0.6791456840737199,-0.8755809692540959,0.024075408519895057,0.6665598120174022,-0.6170572244361673,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0.33684855220010396,-1.6969100610219627,0.59321567104227,2,4,0.8910731041795485,3,2,1,-0.39604560795766164,-0.42880492649331603,1,-0.057267398720923963,3,3,1,-0.8073390444129942,2,3,-0.32789331844000197,-0.063295899399149,-0.3687152874355457,-0.5952272282818631,-0.29291747715453714,-0.5561249853872537,-0.08629413495625803,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
-1.0866755151470848,-1.4812281669696241,0.09963874367159682,3,4,1.5799643319787637,2,2,4,-0.15594473149894728,-1.0137363002610345,1,-1.1505541015749308,3,4,0,-0.678773515728442,3,3,-0.16461310905422863,-0.6154915796172451,0.5625759024789769,-0.0345197463373974,-0.25525547858464614,-0.5005484036870421,2.036758222963381,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
-0.10115885313749257,1.0301023925133532,-0.02375548817107146,4,3,0.7926600716368035,2,1,1,-0.6578193068931802,-1.0297579669139705,7,2.1293060069870897,4,2,0,-0.16451140099023315,4,3,-0.32789331844000197,-0.33939373950819707,-0.6791456840737199,-0.3148734873096303,-0.4446209221179841,-0.5561249853872537,-1.1478203139160772,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
-0.8676718124782865,-0.26894717626165177,-1.0109093429124179,3,4,1.038692652993666,2,4,4,2.044271707200156,-1.5305053202859986,3,-0.3305890744344257,3,2,2,-0.2930769296747854,2,2,-0.0013328996684553085,0.7649976209279952,-0.3687152874355457,0.8065414765793012,0.6249376192395653,0.16637057671549751,0.9752320440035618,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.8843578088720997,-0.6284169996822161,-0.14714972001373974,4,4,0.448214457737196,3,2,4,-0.5962004978905013,-0.7076381426286243,9,-0.3305890744344257,3,1,2,0.09261965637887129,3,3,0.48850772848886465,1.3171933011460915,2.114727885669848,1.086895217551534,-0.6158358122239407,-0.16708891348577232,0.44446895452365187,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
-1.5246829204846812,-0.7325392933626554,1.3335810620982798,1,1,1.5307578157073911,3,2,3,-0.8989825766105615,1.4755247502372424,0,-0.3305890744344257,3,2,0,-0.8073390444129942,2,3,-0.4911735278257753,-0.33939373950819707,-0.3687152874355457,-0.5952272282818631,-0.5284272245872391,-0.5561249853872537,-1.1478203139160772,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
-0.3201625558062908,-0.33092473202381806,-1.0109093429124179,3,4,1.5307578157073911,2,2,1,-0.24646063713736524,1.608054852462845,0,1.3093409798465847,4,3,0,0.34975071374797573,3,3,0.9783483566461847,1.3171933011460915,0.5625759024789769,1.3672489585237668,-0.5821813279173993,-0.05593575008534904,-0.08629413495625803,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
-1.9626903258222779,-1.2382761483819322,-0.8875151110697495,3,2,-0.9295679978612341,2,1,4,-1.1475825991386108,-0.712838157244051,1,1.855984331273588,4,3,0,-1.3216011591512031,3,2,-0.9810141559830953,-1.1676872598353414,-0.3687152874355457,-1.1559347102263289,-0.4570576493430719,-0.8062196030382062,0.44446895452365187,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
0.7748559575377005,-0.44992163908717725,0.7166099028849382,3,1,0.349801425194451,3,3,4,0.3134206101800792,-0.03346327478534105,1,-1.1505541015749308,3,4,1,-0.16451140099023315,2,3,0.48850772848886465,0.7649976209279952,-0.6791456840737199,0.24583399463483546,-0.32830226091556547,-0.0003591683851373997,0.44446895452365187,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.103361511540898,0.9086263832195074,0.59321567104227,4,3,-0.09305722124790157,3,2,2,-0.2201132843224267,-1.7129274546325863,8,0.7626976284195812,3,3,1,0.6068817711170802,4,4,0.16194730971731802,0.7649976209279952,-0.3687152874355457,0.8065414765793012,-0.41535562009987326,0.05521741331507424,-0.08629413495625803,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False
-0.6486681098094882,-1.4489998379732976,-0.270543951856408,3,2,1.6783773645215088,4,2,4,0.0905305045117683,-0.29121535058783876,4,-1.1505541015749308,3,2,1,-0.16451140099023315,3,2,0.16194730971731802,0.7649976209279952,1.4938670923934996,0.8065414765793012,-0.2953391501125575,-0.27824207688619557,-0.08629413495625803,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False
0.9938596602064987,-0.4077769011689042,-1.0109093429124179,3,3,-1.2740136117608418,2,3,1,0.8860505766015262,-1.5699973231761304,2,-0.6039107501479274,3,3,1,1.2497094145398413,5,2,0.48850772848886465,1.3171933011460915,2.114727885669848,0.24583399463483546,-0.14729246862963435,0.9166544296683545,-0.6170572244361673,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True
-0.42966440714069,-1.6993891632524494,-0.02375548817107146,3,1,-0.2898832863333916,3,1,4,-0.7908309428782733,-1.1246230984116183,0,-0.6039107501479274,3,2,1,0.4783162424325279,5,3,1.141628566031958,1.5932911412551394,0.5625759024789769,1.6476026994959998,-0.7271685883624043,-0.4171835311367247,-0.6170572244361673,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0.11784484953130571,-0.24911435841775856,-1.0109093429124179,4,1,-0.3390898026047641,2,2,4,0.4638554956073091,-0.19438264599246205,4,1.855984331273588,4,3,0,0.09261965637887129,2,4,0.16194730971731802,-0.33939373950819707,-0.6791456840737199,0.8065414765793012,-0.1511059505450378,-0.16708891348577232,-0.08629413495625803,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
-0.10115885313749257,1.4713825895399772,-0.5173324155417446,2,4,-0.19147025379064658,3,2,2,-0.12513532699760785,-0.6138973386153932,8,0.21605427699257776,3,4,0,0.6068817711170802,3,4,0.9783483566461847,1.8693889813641875,0.2521455058408027,0.8065414765793012,-0.5520482108925402,0.05521741331507424,0.9752320440035618,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
